PostID,UserID,Content,Timestamp,Likes,Retweets,Hashtags,SentimentScore
101,4,Can’t stop using it!,2025-03-20 13:35:23,45,48,"#social,#love",0.78
102,7,Loving the new update!,2025-03-24 03:35:23,63,27,"#mood,#bug,#AI",0.86
103,6,Absolutely love the UX!,2025-03-19 02:35:23,32,37,#mood,-0.19
104,3,Such a smooth interface!,2025-03-23 19:35:23,38,31,"#bug,#design,#AI",-0.22
105,5,Needs dark mode ASAP!,2025-03-22 21:35:23,136,44,"#AI,#design",0.65
106,7,Just another day...,2025-03-24 19:35:23,23,39,#love,-0.51
107,3,Loving the new update!,2025-03-20 22:35:23,91,38,#bug,-0.55
108,2,Can’t stop using it!,2025-03-16 22:35:23,31,26,"#cleanUI,#tech",0.85
109,7,Needs dark mode ASAP!,2025-03-17 11:35:23,15,31,"#bug,#cleanUI",-0.47
110,1,Great performance on mobile.,2025-03-20 19:35:23,68,46,"#AI,#tech,#fail",0.11
111,5,Just another day...,2025-03-20 06:35:23,20,7,#cleanUI,-0.5
112,5,Needs dark mode ASAP!,2025-03-16 00:35:23,142,29,"#AI,#bug",0.7
113,6,Worst experience ever.,2025-03-20 00:35:23,61,43,#design,0.93
114,5,Just another day...,2025-03-25 04:35:23,140,23,#mood,0.57
115,1,I’m impressed with the speed.,2025-03-19 01:35:23,57,18,"#social,#mood",-0.28
116,9,Great performance on mobile.,2025-03-17 19:35:23,102,14,"#cleanUI,#UX",-0.01
117,7,Just another day...,2025-03-21 00:35:23,55,37,"#social,#fail",-0.44
118,4,I’m impressed with the speed.,2025-03-24 16:35:23,62,41,#bug,-0.1
119,8,Absolutely love the UX!,2025-03-20 20:35:23,62,17,#UX,-0.79
120,5,Such a smooth interface!,2025-03-25 11:35:23,4,9,"#design,#tech",-0.24
121,6,Needs dark mode ASAP!,2025-03-16 01:35:23,78,47,"#bug,#tech,#love",0.74
122,8,Worst experience ever.,2025-03-25 17:35:23,113,24,"#bug,#mood,#love",-0.29
123,9,I’m impressed with the speed.,2025-03-18 20:35:23,45,22,"#mood,#bug,#UX",0.25
124,6,Needs dark mode ASAP!,2025-03-22 00:35:23,4,40,"#AI,#social,#tech",-0.53
125,7,Such a smooth interface!,2025-03-23 08:35:23,129,13,"#bug,#mood,#cleanUI",0.59
126,8,Needs dark mode ASAP!,2025-03-15 21:35:23,37,43,"#fail,#love",0.12
127,8,Can’t stop using it!,2025-03-18 13:35:23,84,32,#fail,-0.79
128,7,Can’t stop using it!,2025-03-25 09:35:23,148,33,"#mood,#fail",-0.22
129,7,Just another day...,2025-03-23 10:35:23,93,18,"#design,#fail",-0.95
130,1,Worst experience ever.,2025-03-20 02:35:23,111,36,"#UX,#AI,#mood",-0.41
131,9,Great performance on mobile.,2025-03-24 06:35:23,73,50,"#cleanUI,#love",0.43
132,1,Loving the new update!,2025-03-19 13:35:23,83,10,"#love,#fail,#mood",-0.83
133,4,Such a smooth interface!,2025-03-19 18:35:23,123,35,#design,0.52
134,7,Great performance on mobile.,2025-03-23 13:35:23,76,0,"#design,#social,#cleanUI",-0.15
135,1,Such a smooth interface!,2025-03-21 15:35:23,24,12,#love,0.47
136,7,Such a smooth interface!,2025-03-17 23:35:23,89,6,"#cleanUI,#UX,#design",-0.65
137,7,Worst experience ever.,2025-03-21 17:35:23,15,46,#AI,0.79
138,8,Absolutely love the UX!,2025-03-21 20:35:23,104,49,#mood,-0.14
139,9,I’m impressed with the speed.,2025-03-20 23:35:23,117,8,"#fail,#social,#UX",0.17
140,1,Such a smooth interface!,2025-03-17 04:35:23,26,36,"#fail,#love",-0.42
141,9,I’m impressed with the speed.,2025-03-25 01:35:23,130,15,"#tech,#social",0.56
142,9,Just another day...,2025-03-18 06:35:23,31,38,"#social,#AI,#fail",-0.29
143,9,Can’t stop using it!,2025-03-22 04:35:23,58,12,#social,0.75
144,2,Can’t stop using it!,2025-03-22 19:35:23,123,11,#design,0.8
145,3,Loving the new update!,2025-03-18 07:35:23,48,12,"#cleanUI,#AI",0.22
146,10,Loving the new update!,2025-03-17 02:35:23,115,3,"#bug,#fail",-0.26
147,4,Can’t stop using it!,2025-03-25 20:35:23,42,39,"#mood,#AI,#cleanUI",-0.62
148,1,I’m impressed with the speed.,2025-03-22 21:35:23,71,48,"#tech,#UX",0.54
149,10,Absolutely love the UX!,2025-03-20 04:35:23,28,2,"#cleanUI,#tech",-0.45
150,1,I’m impressed with the speed.,2025-03-18 11:35:23,61,23,#cleanUI,-0.14
151,1,Loving the new update!,2025-03-18 00:35:23,89,16,"#fail,#bug,#cleanUI",-0.49
152,7,Great performance on mobile.,2025-03-18 08:35:23,110,6,#mood,0.77
153,4,I’m impressed with the speed.,2025-03-23 04:35:23,80,15,"#UX,#AI",-0.63
154,5,Can’t stop using it!,2025-03-16 14:35:23,70,23,#mood,-0.23
155,10,Loving the new update!,2025-03-17 05:35:23,96,31,"#AI,#love,#UX",0.79
156,4,This app keeps crashing. So annoying.,2025-03-20 16:35:23,14,29,#design,0.82
157,7,Worst experience ever.,2025-03-17 07:35:23,143,12,#AI,-0.27
158,1,Can’t stop using it!,2025-03-18 23:35:23,87,17,"#fail,#mood",0.87
159,4,This app keeps crashing. So annoying.,2025-03-19 16:35:23,42,24,"#cleanUI,#UX",0.06
160,9,Can’t stop using it!,2025-03-20 18:35:23,21,26,"#cleanUI,#AI",0.02
161,2,Needs dark mode ASAP!,2025-03-16 02:35:23,32,6,#tech,0.57
162,8,Just another day...,2025-03-20 11:35:23,42,39,"#AI,#design",-0.48
163,2,Worst experience ever.,2025-03-19 02:35:23,138,46,"#mood,#cleanUI,#fail",-0.39
164,2,Such a smooth interface!,2025-03-24 03:35:23,22,29,"#UX,#design,#mood",-0.27
165,3,Such a smooth interface!,2025-03-22 17:35:23,63,16,#AI,-0.59
166,6,I’m impressed with the speed.,2025-03-17 17:35:23,43,29,#love,0.03
167,3,Great performance on mobile.,2025-03-17 09:35:23,132,1,"#fail,#design",0.24
168,1,Needs dark mode ASAP!,2025-03-16 03:35:23,117,19,"#UX,#fail",-0.43
169,6,I’m impressed with the speed.,2025-03-24 07:35:23,19,9,#design,-0.13
170,10,I’m impressed with the speed.,2025-03-24 00:35:23,38,42,"#fail,#cleanUI",-0.18
171,10,Just another day...,2025-03-21 10:35:23,76,26,"#design,#bug",0.09
172,3,Such a smooth interface!,2025-03-18 10:35:23,147,26,#UX,0.72
173,9,Loving the new update!,2025-03-16 10:35:23,5,37,#UX,-0.09
174,3,Can’t stop using it!,2025-03-23 19:35:23,83,4,#fail,0.15
175,7,Can’t stop using it!,2025-03-23 13:35:23,110,49,"#cleanUI,#fail,#tech",-0.42
176,7,This app keeps crashing. So annoying.,2025-03-24 08:35:23,145,28,"#AI,#tech",-0.42
177,7,Great performance on mobile.,2025-03-21 06:35:23,40,5,#cleanUI,0.74
178,2,This app keeps crashing. So annoying.,2025-03-21 18:35:23,5,29,#social,-0.28
179,3,Loving the new update!,2025-03-19 06:35:23,112,21,"#tech,#UX,#mood",-0.89
180,10,Worst experience ever.,2025-03-20 16:35:23,31,34,#bug,0.47
181,10,Absolutely love the UX!,2025-03-18 07:35:23,122,27,#tech,-0.95
182,5,Great performance on mobile.,2025-03-18 20:35:23,71,3,"#design,#UX",0.64
183,3,Needs dark mode ASAP!,2025-03-24 00:35:23,108,18,"#UX,#love,#mood",-0.23
184,4,I’m impressed with the speed.,2025-03-20 20:35:23,100,33,"#AI,#fail,#social",-0.58
185,3,Needs dark mode ASAP!,2025-03-24 05:35:23,49,37,"#tech,#UX",0.84
186,9,Just another day...,2025-03-17 07:35:23,130,31,"#love,#mood",0.81
187,1,I’m impressed with the speed.,2025-03-24 14:35:23,123,47,#design,-0.58
188,6,Needs dark mode ASAP!,2025-03-21 22:35:23,80,37,"#tech,#love,#UX",0.39
189,4,This app keeps crashing. So annoying.,2025-03-20 00:35:23,1,23,"#mood,#tech,#social",0.89
190,6,Worst experience ever.,2025-03-23 11:35:23,60,45,#UX,0.84
191,6,Needs dark mode ASAP!,2025-03-19 17:35:23,0,46,"#design,#social,#tech",0.09
192,10,Worst experience ever.,2025-03-19 22:35:23,31,11,"#fail,#mood",0.42
193,3,Such a smooth interface!,2025-03-16 23:35:23,28,28,"#design,#social",0.63
194,8,Great performance on mobile.,2025-03-25 10:35:23,25,50,#social,-0.8
195,4,Such a smooth interface!,2025-03-16 14:35:23,15,40,"#fail,#AI,#UX",-0.73
196,2,Loving the new update!,2025-03-22 02:35:23,16,30,"#tech,#mood,#UX",0.54
197,3,This app keeps crashing. So annoying.,2025-03-16 05:35:23,138,19,#social,0.76
198,3,Great performance on mobile.,2025-03-24 09:35:23,120,48,"#fail,#tech",0.18
199,3,Loving the new update!,2025-03-20 10:35:23,38,50,#design,-0.56
200,6,Just another day...,2025-03-19 13:35:23,117,18,#tech,0.09
